0,1,2,3,4
0.0,0.4374371844788561,0.0,0.0,0.0
0.4833440987883754,0.0,0.41067924497249536,0.43392794027394493,0.5753823365476152
0.0,0.0,0.0,0.0,0.0
0.5649065240806291,0.6016430887276669,0.32940831370189605,0.0,0.0
0.0,0.4414442548033924,0.3964567679854897,0.4105308151565436,0.0
0.0,0.0,0.5592856101764032,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.665401023831734,0.0,0.0,0.5736354233087155
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.6027495536087808,0.0,0.0,0.5894507083756031
0.48814551158763586,0.0,0.490403266793082,0.0,0.0
0.0,0.0,0.039754091947030105,0.0,0.041095929347981765
0.6113362512206102,0.6016690618035678,0.48011946208746775,0.0,0.40002234522529995
0.523069531206151,0.0,0.39594907017414,0.5942257200228334,0.0
0.029656726073758445,0.0285444007349714,0.0,0.0,0.0
0.4898421361413094,0.0,0.5473089570330115,0.0,0.42147768904319505
0.0,0.0,0.5084607485024856,0.532202622002267,0.0
0.058677000553508926,0.0,0.0,0.0,0.05951651956303063
0.5292193957244709,0.5081438627017624,0.0,0.5545194950553156,0.0
0.0,0.0,0.5840967077197003,0.0,0.0
0.0,0.5818683133684932,0.43099815156809734,0.5589288795100275,0.0
0.5241513167412668,0.0,0.41060116683120956,0.6258031895702151,0.500198488790297
0.0,0.0,0.0,0.0,0.0
0.0,0.5409975072113347,0.41315950225143583,0.0,0.39594907017414
0.0,0.0,0.0,0.0,0.4436973320965446
0.36270858188826116,0.40099623383810634,0.46907146588802257,0.6677063726490376,0.5810074135883628
0.0,0.45219528578661433,0.40431537342497353,0.4842125788845615,0.5547334949754278
0.0,0.38623115694236426,0.0,0.0,0.0
0.3996549219005746,0.0,0.0,0.0,0.37283998861941053
0.0,0.0,0.0,0.45759656172391755,0.0
0.44573633938724583,0.0,0.0,0.44573633938724583,0.36354583658978334
0.17966450666042644,0.15122871519209424,0.16213331514645346,0.048212491018089734,0.0
0.0,0.0,0.41480929908516206,0.0,0.4819405363223274
0.01118241034493466,0.009667929971100591,0.0,0.014346609993354912,0.006297783440426384
0.4304244278855463,0.5395082218916193,0.0,0.0,0.0
0.0,0.45738232721636374,0.8009800266968301,0.0,0.0
0.0,0.5122042389179151,0.0,0.46500798230101864,0.0
0.0,0.48814551158763586,0.39266321671307153,0.5033155313522905,0.0
0.10000018930627935,0.08884157025290725,0.0,0.0,0.18940768269753414
0.0,0.4248834764293534,0.0,0.0,0.5029382196888119
0.01946441234914619,0.047340095781037796,0.007421935760495165,0.0,0.0
0.4539227002134361,0.592834588893336,0.347837832785787,0.0,0.40756818309652065
0.4688084424127808,0.0,0.45533975843366814,0.0,0.0
0.0,0.560196792814552,0.0,0.5192329959765402,0.4733595820057507
0.4581319360985689,0.4451880830892059,0.0,0.5379886152376464,0.0
0.5583844564256534,0.36270858188826116,0.4649840035990744,0.0,0.3641807770352535
0.4927949544659118,0.0,0.4568493637058833,0.4796129865356242,0.0
0.5300366896489024,0.5523958082528847,0.4948969024452841,0.4910649643204512,0.0
0.4487697230601599,0.49486367540417736,0.0,0.5130994526763795,0.41480698332584537
0.4801965173550664,0.49486367540417736,0.0,0.0,0.0
0.6133710622594899,0.0,0.0,0.0,0.0
0.4057592728610335,0.38300116241447707,0.371500687353072,0.0,0.0
0.4460125011109402,0.0,0.41060116683120956,0.0,0.42649341876952884
0.0,0.5425902979483447,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.10595609934828573
0.0,0.0,0.0,0.0,0.0
0.0,0.5807460443963472,0.0,0.0,0.0
0.0,0.4719360076023755,0.37283998861941053,0.0,0.3897280188133286
0.415277418620944,0.5389640489280024,0.371500687353072,0.4663211238500029,0.4614612361502458
0.06342517322526255,0.0897597791448127,0.16213331514645346,0.022831060482060496,0.0
0.5913970620589637,0.0,0.0,0.47680274024032454,0.0
0.0,0.549936917032739,0.4867130440090385,0.45740054476773373,0.39210365944511777
0.01753346645569432,0.015280974983066704,0.0,0.012114311659724613,0.0
0.0,0.0,0.0,0.0,0.0
0.6043463696196336,0.45600253634561816,0.46326165837785077,0.0,0.32940831370189605
0.0,0.049419703506082074,0.0,0.042244715367489444,0.17523900741507084
0.4898421361413094,0.5572859150417416,0.44943025052942187,0.44034082552217496,0.4998085185597051
0.0,0.0,0.16213331514645346,0.0,0.0
0.0,0.5323381306986428,0.36296261092186755,0.42845312294690296,0.4088389483597598
0.0,0.0,0.0,0.0,0.0
0.0,0.523082861689065,0.4948969024452841,0.4910649643204512,0.0
0.11115992253185784,0.0,0.06631128340324069,0.0,0.0
0.40099623383810634,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.44896806136568407,0.4863937669995083
0.0,0.0,0.0,0.0,0.0
0.0,0.4871123278026187,0.0,0.0,0.0
0.0,0.4951605125555151,0.0,0.0,0.4729298322421556
0.0,0.0,0.3997799957610756,0.0,0.46663234094409817
0.0,0.0,0.0,0.3834521294571367,0.0
0.5542370283400309,0.4581319360985689,0.0,0.0,0.4505910264747902
0.0,0.0,0.4878265196570314,0.4684682010428263,0.5330647262016738
0.0,0.0,0.0,0.0,0.0
0.5153397744510794,0.5587903979249377,0.0,0.4539227002134361,0.0
0.0,0.0,0.0,0.0,0.11110833503453428
0.5672239117081077,0.0,0.5778611110892257,0.5672239117081077,0.5096539151549019
0.0,0.020282303766209847,0.039754091947030105,0.0,0.041095929347981765
0.0,0.0,0.0,0.4210234938583942,0.40481329432244334
0.0,0.0,0.0,0.0,0.0
0.6362777604976445,0.5948552087204645,0.0,0.5672239117081077,0.0
0.072084756649819,0.18421641753441229,0.0,0.0,0.04017448997241566
0.512790141324037,0.0,0.0,0.6130212030693737,0.514052349572108
0.5460734916660683,0.6120043986450165,0.0,0.0,0.5359357927643852
0.4669801386562412,0.5608232133001855,0.0,0.5212120507313646,0.0
0.0,0.5153397744510794,0.5507847338541145,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.36270858188826116,0.0,0.5177553882030359,0.0,0.0
0.4935733110051233,0.0,0.0,0.0,0.0
0.0,0.5763719388748201,0.0,0.0,0.43277674528600946
0.10000018930627935,0.08884157025290725,0.16213331514645346,0.0796625445028501,0.070872517181093
0.4789735565274912,0.5580085054718562,0.0,0.0,0.0
0.0,0.5122042389179151,0.6007545289223707,0.4883576077747192,0.6046580359643747
0.0,0.0,0.0,0.4487697230601599,0.4395956928774963
0.0,0.0,0.0,0.4487697230601599,0.3641807770352535
0.4833440987883754,0.592320482923039,0.0,0.0,0.41067924497249536
0.0,0.0037009951700871387,0.012482974046671518,0.0,0.0
0.6428093363591864,0.36270858188826116,0.0,0.0,0.3641807770352535
0.6023427965829881,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.508626252740809,0.0
0.0,0.0,0.4908909888550174,0.0,0.5134230167928097
0.0,0.5184339148922608,0.0,0.0,0.40091526594475074
0.5026075196407093,0.5100933163013461,0.5401533811600292,0.3643556905279154,0.0
0.45446995289930747,0.0,0.0,0.0,0.5235624708193929
0.5148638824742569,0.0,0.0,0.5073716294476464,0.6109463006582009
0.0,0.0,0.0,0.6016430887276669,0.0
0.0,0.5316333151773324,0.0,0.0,0.0
0.5805608648979541,0.0,0.37350465186404447,0.4162877029372401,0.568836911000755
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.5796032815264205,0.45580004068063446,0.0,0.4663211238500029,0.3997799957610756
0.0,0.48402591080629065,0.0,0.0,0.0
0.58437693965347,0.0,0.48563843431685844,0.0,0.0
0.0,0.3643556905279154,0.0,0.0,0.5135558483840501
0.0,0.0,0.0,0.5484874254146573,0.5470417155831513
0.0,0.02430640017045108,0.0,0.024121943015660927,0.0
0.0,0.6057740419332975,0.42238079856370203,0.0,0.0
0.3643556905279154,0.0,0.4956995733934759,0.5184339148922608,0.0
0.5733782300379102,0.0,0.0,0.0,0.6780457370504177
0.43093552828359066,0.415277418620944,0.4382040484943483,0.0,0.4120328603881829
0.4057592728610335,0.38300116241447707,0.371500687353072,0.0,0.4969987724968989
0.0,0.0,0.4257671479964632,0.0,0.0
0.0,0.5181866053688776,0.0,0.0,0.0
0.5200738044314798,0.6290748798474698,0.0,0.0,0.0
0.0,0.0,0.0,0.46554696361531467,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.5523958082528847,0.5191521669371915,0.42238079856370203,0.0,0.0
0.0,0.0,0.0,0.5192329959765402,0.0
0.0,0.41477038122771165,0.5753823365476152,0.45446995289930747,0.5175454812215116
0.4105308151565436,0.0,0.3897280188133286,0.36270858188826116,0.394324522397297
0.0,0.0,0.0,0.40099623383810634,0.0
0.0,0.0,0.0,0.0,0.0
0.4583845201082,0.0,0.0,0.5608232133001855,0.0
0.0,0.0,0.0,0.4427259843599738,0.0
0.5401355280166893,0.0,0.40756818309652065,0.47652664801581224,0.459678824911026
0.0,0.0,0.0,0.0,0.5333379056612895
0.5633508956667288,0.0,0.5100659047968745,0.0,0.0
0.15122871519209424,0.0,0.16213331514645346,0.0,0.0
0.0,0.0,0.39853620946516827,0.0,0.0
0.5909055711174931,0.4998559478312277,0.3641807770352535,0.6677063726490376,0.0
0.0,0.0,0.39254052757197966,0.0,0.3899630603462842
0.0,0.0,0.4155187800667136,0.5572691933374722,0.5962217163969545
0.45752405509208754,0.6411553032369935,0.5713195267781573,0.0,0.0
0.0,0.0,0.4614612361502458,0.0,0.48862368473899315
0.7072240728588495,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5670845680384364,0.541103789015499
0.0,0.5915629361429906,0.583793023091874,0.0,0.0
0.0,0.5268033084308529,0.0,0.41909495735003366,0.0
0.5733188322734288,0.6549149241588546,0.4821389091853383,0.5191521669371915,0.4155187800667136
0.5769108254523005,0.0,0.47824760198645777,0.48363217192191804,0.39210365944511777
0.0,0.5379886152376464,0.0,0.4114101611464993,0.0
0.4002971065271655,0.0,0.5219037189431865,0.0,0.42238079856370203
0.4105308151565436,0.0,0.3685065215336898,0.38300116241447707,0.41012525361320473
0.0,0.4427259843599738,0.0,0.0,0.0
0.4487697230601599,0.0,0.4165915478586161,0.4863004410309166,0.0
0.5909055711174931,0.0,0.4819405363223274,0.0,0.47380029932427986
0.0,0.0,0.0,0.596224031390637,0.0
0.5247090111729857,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5587903979249377,0.0
0.5121961175010856,0.0,0.4050641016433994,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.43653504211843647,0.48548532463236155,0.0,0.47732702678996936,0.49425121673545147
0.0,0.5938819616928225,0.45327167333655544,0.4688084424127808,0.0
0.0,0.0,0.0,0.5032097617821707,0.47416220734191417
0.5389640489280024,0.5990449541652791,0.32940831370189605,0.6107456063184727,0.0
0.0,0.0,0.0,0.45674285185588714,0.5727716944923148
0.5958045981370956,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6029042478299936,0.0
0.0,0.0,0.0,0.4002971065271655,0.0
0.08189960742533398,0.0,0.0,0.0,0.0
0.0,0.4057592728610335,0.347837832785787,0.4090561223730627,0.40756818309652065
0.0,0.45752405509208754,0.0,0.0,0.0
0.49204582714034995,0.523069531206151,0.0,0.4994068696140978,0.43302748948850206
0.0,0.0,0.0,0.4359760205469619,0.482415820734385
0.48863698868380917,0.0,0.0,0.0,0.0
0.0,0.6564944606742014,0.0,0.0,0.3997799957610756
0.5239731154823398,0.5306496196587395,0.32940831370189605,0.0,0.41321159318959555
0.0,0.0,0.0,0.0,0.0
0.0,0.6397421263626976,0.5366545415758439,0.0,0.464825070514776
0.0,0.5836266987136625,0.4026563334422539,0.506941684512296,0.0
0.49178971749105416,0.0,0.0,0.0,0.0
0.0,0.0,0.47061190272596726,0.0,0.0
0.0,0.5663479363371248,0.0,0.0,0.5755574224592697
0.0,0.4973298524947738,0.4569207298380772,0.41650411111341595,0.0
0.0,0.540217589454415,0.5324048618166358,0.4487697230601599,0.5180555540942855
0.0,0.0,0.0,0.0,0.4873012200651946
0.0,0.0,0.0,0.0,0.0
0.5814806214451793,0.0,0.0,0.45426591060911775,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.6016430887276669,0.32940831370189605,0.4998559478312277,0.3641807770352535
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.47680274024032454,0.4902276560315771,0.0,0.0
0.41477038122771165,0.0,0.4436973320965446,0.0,0.0
0.0,0.4951605125555151,0.0,0.0,0.0
0.0151458711375312,0.0,0.012938266136724209,0.010704039027566514,0.0
0.0,0.050124632178414355,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.429126075894454,0.0,0.0,0.4979307993027298
0.0,0.5471767091642094,0.39727608467250547,0.45282304000608886,0.0
0.0,0.0,0.0,0.0,0.0
0.07245947275128577,0.15122871519209424,0.16213331514645346,0.0,0.02342678331829947
0.0,0.5073716294476464,0.0,0.4622917590750836,0.0
0.0,0.019120976218126876,0.0,0.04319094545945337,0.025549159700644666
0.0,0.0,0.0,0.506941684512296,0.33090420132784554
0.38623115694236426,0.511648747271674,0.5182785310704306,0.0,0.527427760814828
0.0,0.0,0.4885958904353866,0.0,0.0
0.0,0.0,0.371500687353072,0.0,0.41984876123532117
0.0,0.4210234938583942,0.0,0.5862262863064348,0.4760289940577144
0.0,0.0,0.0,0.5081438627017624,0.0
0.7179636908036687,0.0,0.45040524281479516,0.4374371844788561,0.0
0.541437483432237,0.5497218138464905,0.500553311450778,0.0,0.0
0.4833440987883754,0.0,0.5334598049349876,0.5580470784957212,0.5050196750752388
0.0,0.0,0.0,0.0,0.0
0.44573633938724583,0.4002971065271655,0.0,0.503482317562959,0.40481329432244334
0.0,0.0,0.37351312094192274,0.5184339148922608,0.0
0.0,0.0,0.0,0.0,0.003057688631042706
0.5138047450745298,0.5644909358553977,0.4155187800667136,0.0,0.0
0.0,0.0,0.37899671933203655,0.0,0.0
0.14454157417341199,0.15122871519209424,0.0,0.12982541359706676,0.13091330647599367
0.4715891333363175,0.5698747563654285,0.0,0.4140621412248823,0.0
0.0,0.0,0.371500687353072,0.0,0.40756818309652065
0.0,0.5597011157727729,0.0,0.0,0.40756818309652065
0.0,0.45759656172391755,0.0,0.4304244278855463,0.5016476390845767
0.0,0.6431437208179825,0.0,0.0,0.515249668448641
0.0,0.0,0.0,0.04270985280697221,0.05186411264485768
0.45158529079878745,0.36270858188826116,0.4782713454403419,0.476943878689159,0.3516330455073006
0.0,0.0,0.0,0.0,0.0
0.4549579894882182,0.0,0.0,0.0,0.32940831370189605
0.7072240728588495,0.0,0.0,0.5258668883762505,0.0
0.0,0.570329269351664,0.0,0.0,0.5836407662465181
0.415277418620944,0.0,0.515249668448641,0.44046106769359844,0.0
0.5211479356524671,0.5877649230093974,0.0,0.573518373920964,0.0
0.0,0.0,0.0,0.0,0.3641807770352535
0.43235799635150907,0.0,0.0,0.47166774545912005,0.47093517109427696
0.6345662968026247,0.543163818714038,0.0,0.47574561217720823,0.5380714124777615
0.0,0.0,0.48590362356315386,0.573518373920964,0.490403266793082
0.46960813273997737,0.4057592728610335,0.347837832785787,0.5348486851744145,0.5393576697875705
0.0,0.0,0.44332888120846714,0.0,0.476654537674823
0.0,0.4684682010428263,0.0,0.0,0.0
0.43392794027394493,0.0,0.4277095774132313,0.0,0.0
0.0,0.5397853379090235,0.0,0.0,0.0
0.48863698868380917,0.0,0.49638132803066154,0.522776363827343,0.5200943590733197
0.6024684509607606,0.5073775382864205,0.0,0.0,0.0
0.0,0.49600083229077563,0.0,0.0,0.0
0.0,0.0,0.4348899799237739,0.5800626342481501,0.0
0.0,0.0,0.0,0.0,0.5732761997350342
0.7144398877858917,0.541437483432237,0.0,0.0,0.0
0.5805608648979541,0.0,0.4406386863732878,0.0,0.47889392850639856
0.0,0.4851171704029905,0.451420926615835,0.5673368545595623,0.36498602135649
0.0,0.46408535708283444,0.5491153533670585,0.0,0.0
0.5273058707335665,0.0,0.46326165837785077,0.0,0.46768803294641936
0.45580004068063446,0.45580004068063446,0.4459802990399464,0.6255178597964314,0.3516330455073006
0.0,0.0,0.0,0.47652664801581224,0.0
0.0,0.5118147755830454,0.41395304738644995,0.6677063726490376,0.5810074135883628
0.4994068696140978,0.5609563841250664,0.0,0.0,0.0
0.49497323742908783,0.5707417285350644,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4168616381328608,0.5455276926345987,0.0
0.0,0.5374221977876429,0.0,0.5086221313845078,0.5379617333530674
0.49484401452942894,0.5295340899818725,0.0,0.6815025776716364,0.4837988571133398
0.0,0.5031113759469281,0.4738391384849758,0.4581319360985689,0.5587621297619373
0.6157404100515373,0.0,0.0,0.0,0.0
0.5238785849482467,0.0,0.43350364129973296,0.5442156450273931,0.37198337572923185
0.03132142337063396,0.022751586050342016,0.0,0.0,0.013468427270550884
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.06601429096300604,0.0,0.0
0.4359760205469619,0.0,0.3806178570767108,0.0,0.38911684966343013
0.5013705823110455,0.0,0.37806833663956985,0.6072616048559148,0.47325874479826724
0.0,0.0,0.371500687353072,0.0,0.0
0.3864631630077039,0.0,0.0,0.0,0.0
0.0,0.0,0.48082574126693123,0.0,0.4614612361502458
0.0,0.5872536526346573,0.0,0.0,0.46307716703050955
0.0,0.0,0.0,0.0,0.37604710370680966
0.0,0.6043463696196336,0.43655604288162975,0.4898421361413094,0.5074878618393742
0.8238175376448592,0.38718003758831443,0.5178856139052915,0.0,0.0
0.0,0.0,0.371500687353072,0.0,0.4278510478968368
0.0,0.0,0.0,0.0,0.0
0.10000018930627935,0.08884157025290725,0.16213331514645346,0.0,0.0
0.6026370537807231,0.41909495735003366,0.0,0.6552595724508845,0.0
0.0,0.0,0.0,0.6815025776716364,0.0
0.5255873891512707,0.5733188322734288,0.0,0.6042601282137484,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4161937581676407,0.0,0.4998085185597051
0.04307804507844474,0.024389357979518172,0.039754091947030105,0.0,0.041095929347981765
0.0,0.45600253634561816,0.4155187800667136,0.0,0.4155187800667136
0.45752405509208754,0.0,0.0,0.549936917032739,0.5258024980343171
0.4989211851740777,0.61785050058117,0.5727716944923148,0.6887907738668242,0.0
0.5381177435730843,0.0,0.0,0.0,0.0
0.4521093146355405,0.0,0.4026563334422539,0.506941684512296,0.0
0.3643556905279154,0.4883576077747192,0.0,0.0,0.41012525361320473
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5156987815392973,0.0
0.0,0.0,0.0,0.0,0.0
0.5184339148922608,0.0,0.47093517109427696,0.47857129790442776,0.0
0.45158529079878745,0.36270858188826116,0.4539641825173938,0.5260177642150161,0.3641807770352535
0.0,0.0,0.5755574224592697,0.5515047530772131,0.39981114070445134
0.0,0.5458104177384907,0.4708365067665884,0.0,0.0
0.0,0.0,0.5503155143734966,0.0,0.0
0.4909473754250141,0.0,0.3897280188133286,0.476943878689159,0.3516330455073006
0.4057592728610335,0.38300116241447707,0.371500687353072,0.4341872453526549,0.5669746042003727
0.0,0.5184339148922608,0.0,0.5299589719302708,0.0
0.0,0.0,0.0,0.0,0.10595609934828573
0.0,0.0,0.6037193839517544,0.0,0.0
0.0,0.6098550007453798,0.0,0.0,0.0
0.3996549219005746,0.0,0.48274702738096736,0.0,0.0
0.5737033655493039,0.4863004410309166,0.0,0.0,0.0
0.44573633938724583,0.4002971065271655,0.0,0.5746635707300402,0.0
0.3864631630077039,0.0,0.0,0.0,0.10595609934828573
0.0,0.0,0.5200284500902709,0.0,0.32940831370189605
0.8680520439948943,0.45158529079878745,0.0,0.5702392707972465,0.0
0.0,0.4487697230601599,0.0,0.5644909358553977,0.0
0.0,0.0,0.0,0.5622941501107068,0.0
0.5947581124500801,0.45738232721636374,0.37715080650764404,0.0,0.515249668448641
0.0,0.0,0.32940831370189605,0.5013705823110455,0.40431537342497353
0.44336132883195684,0.0,0.3782648763850986,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.5320469954524706,0.0,0.3641807770352535,0.563737630362518,0.0
0.5200738044314798,0.48402591080629065,0.47042154602701025,0.0,0.0
0.48365577632311324,0.56528069172705,0.0,0.5259345287250434,0.41480698332584537
0.0,0.0,0.48226653061252855,0.4688084424127808,0.0
0.5484874254146573,0.0,0.0,0.0,0.0
0.0,0.0,0.47367224155992704,0.0,0.5830791017673064
0.6468675385403759,0.6358663019093532,0.0,0.0,0.40756818309652065
0.43392794027394493,0.5796032815264205,0.5751243222206439,0.592320482923039,0.0
0.5217400861308368,0.0,0.0,0.0,0.0
0.0,0.00574320060279885,0.0,0.0,0.0
0.0,0.4548583168298114,0.40756818309652065,0.36270858188826116,0.3766903202080948
0.0,0.0,0.46038168145970754,0.0,0.0
0.08988005851758152,0.044644479964181166,0.16213331514645346,0.0,0.0370509890697858
0.0,0.0,0.0,0.45503764530889024,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5947581124500801,0.41539006422463537
0.0,0.4388246967471791,0.5764829434836398,0.6802941210582671,0.5430370934778183
0.0,0.0,0.371500687353072,0.45752405509208754,0.0
0.0,0.5852280831069164,0.0,0.0,0.0
0.6657836175636183,0.4927949544659118,0.0,0.0,0.0
0.5341789215605507,0.49497323742908783,0.0,0.4899834740861427,0.0
0.0,0.5713639119110798,0.40756818309652065,0.45158529079878745,0.32940831370189605
0.5702392707972465,0.0,0.0,0.5298804630808724,0.0
0.0,0.0,0.48825812800313984,0.0,0.5235624708193929
0.415277418620944,0.4825026035952323,0.0,0.45368573975339066,0.33090420132784554
0.0,0.0,0.06631128340324069,0.06479440766185252,0.0
0.553780827176754,0.6488996398077415,0.4458735059788218,0.45738232721636374,0.6158037702936748
0.3864631630077039,0.0,0.0,0.0,0.11110833503453428
0.0,0.0,0.0,0.0,0.476654537674823
0.0,0.0,0.0,0.0,0.42490720877777055
0.570426390436891,0.5013705823110455,0.0,0.43392794027394493,0.0
0.0,0.0,0.0,0.0,0.0
0.01683094590684974,0.01834820272463284,0.0,0.027220231953384803,0.031529371508453814
0.0,0.4545838559427422,0.0,0.0,0.500553311450778
0.0,0.0,0.5736354233087155,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.06551781100647446,0.0,0.04779495755878021,0.0,0.039112570372395426
0.5706719084139646,0.415277418620944,0.0,0.415277418620944,0.41480698332584537
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6306738488787815,0.0
0.0,0.0,0.0,0.0,0.3482473965526113
0.08821786565819684,0.0,0.0,0.044528029693099776,0.03263270444833918
0.0,0.0,0.0,0.0,0.0
0.0,0.3875666757871434,0.0,0.0,0.0
0.530034006161209,0.4741331955995772,0.0,0.5176245788252035,0.0
0.0,0.09307597977829148,0.131597511438226,0.0,0.0
0.0,0.588042719858506,0.46469229499742354,0.0,0.0
0.0,0.0,0.0,0.41477038122771165,0.37806833663956985
0.5086221313845078,0.4981732107080818,0.371500687353072,0.0,0.3482473965526113
0.0,0.0,0.0,0.38623115694236426,0.4646742852595969
0.46507976299139114,0.508402826947986,0.0,0.40099623383810634,0.0
0.0,0.4487697230601599,0.4127450749396954,0.5757367200730704,0.44314091396767424
